row ID,row m/z,row retention time,10_QC.CDF Peak area,11_Callo_52_9mg_3.CDF Peak area,12_Brote_14_5mg_1.CDF Peak area,13_Brote_50 _ 1mg_3.CDF Peak area,15_Brote_76_08mg_1.CDF Peak area,14_Brote_44_2 mg_2.CDF Peak area,16_Brote_25_ 3 mg_1.CDF Peak area,17_Brote_33_5 mg_3.CDF Peak area,18_Brote_6_6mg_2.CDF Peak area,19_Brote_22_3mg_2.CDF Peak area,20_Brote_6_6mg_1.CDF Peak area,21_QC.CDF Peak area,22_Brote_76_08mg_2.CDF Peak area,23_Brote_50 _ 1mg_2.CDF Peak area,24_Brote_33_4mg_1.CDF Peak area,25_Brote_44_2 mg_3.CDF Peak area,26_Brote_6_8mg_1.CDF Peak area,27_Brote_12_5mg_2.CDF Peak area,28_Brote_24_ 8mg_3.CDF Peak area,29_Brote_25_ 3 mg_3.CDF Peak area,30_Brote_33_4mg_2.CDF Peak area,31_Brote_22_3mg_3.CDF Peak area,32_QC.CDF Peak area,34_Brote_14_5mg_2.CDF Peak area,36_Callo_40_2mg_1.CDF Peak area,35_Brote_76_08mg_3.CDF Peak area,37_Brote_27_8 mg_1.CDF Peak area,38_Callo_40_2mg_3.CDF Peak area,39_Callo_52_9mg_1.CDF Peak area,40_Brote_6_6mg_2.CDF Peak area,41_Brote_12_5mg_3.CDF Peak area,42_Callo_56_2mg_2.CDF Peak area,43_Brote_33_5 mg_2.CDF Peak area,44_QC.CDF Peak area,45_Callo_52_9mg_2.CDF Peak area,46_Brote_33_4mg_3.CDF Peak area,47_Brote_12_5mg_1.CDF Peak area,48_Brote_6_8mg_3.CDF Peak area,49_Brote_27_8 mg_2.CDF Peak area,50_Brote_24_ 8mg_1.CDF Peak area,51_Brote_33_5 mg_1.CDF Peak area,52_Brote_14_5mg_3.CDF Peak area,53_Brote_24_ 8mg_2.CDF Peak area,54_Brote_44_2 mg_1.CDF Peak area,55_QC.CDF Peak area,57_Brote_27_8 mg_3.CDF Peak area,58_Brote_22_3mg_1.CDF Peak area,59_Callo_40_2mg_2.CDF Peak area,5_Ext_blank.CDF Peak area,60_Brote_50 _ 1mg_1.CDF Peak area,61_Callo_56_2mg_3.CDF Peak area,62_Callo_56_2mg_1.CDF Peak area,63_Brote_6_8mg_2.CDF Peak area,64_Brote_25_ 3 mg_2.CDF Peak area,65_QC.CDF Peak area,66_QC.CDF Peak area,9_QC.CDF Peak area
977,0,41.98,2321.1071954997633,4810.929703670529,4793.360299930791,1216.8355241403706,3671.9196308867167,3779.228227737266,5715.609916755413,1251.709702200297,7851.011188053191,2373.011905146493,3601.5206724548852,3211.8775048523244,4524.549110227223,2836.54957455768,2082.3065608377588,6064.33522589265,7460.906039155212,5699.78226534031,8878.959865129878,5050.945781912048,3482.0302386323383,1503.0045080968969,2362.5732725784633,5065.568384772649,5906.666677852326,5780.870450272081,4456.089291168551,5064.050814642044,6359.057858030029,3197.4561113608447,7431.448253977645,1930.7843382117785,3787.6393407499595,1091.6954999606385,3442.409012474264,1746.7766504789581,3131.6509903356755,8179.7048330915195,1064.0301326264612,7141.607109161994,2528.6640889077376,7246.308072244605,11325.853290099805,2783.684364737509,1881.450354138645,1496.385777412343,814.6860634335554,1020.291168045884,109.98717377042972,502.4736770177543,1820.6505311427966,2070.8745495949083,6119.1875887741635,3034.2986159389006,2612.5937172058016,1057.026779564442,1805.4394636670816
978,0,42.06,263.5278480048716,1691.6247818482047,745.3837070681549,2092.9557337543993,600.7325708922235,387.723087712275,0.0,71.77905324126361,0.0,1796.2826906962516,58.19921273276789,0.0,595.2489551501046,1107.1638450317473,0.0,0.0,770.7464429878021,1098.4400986533813,508.67160912798636,571.9258827552136,1466.1581204091715,1038.217285051626,545.741687572189,1272.856368556957,6.111114104393335,280.865361894849,133.0332457846376,1714.9773272209536,4242.018113122422,3806.989986321787,0.0,9583.6595527749,1823.0834212002121,1012.1515455476483,11289.881964200305,1495.4370411364905,3027.375174396301,147.58294929297594,2541.479738758127,3064.7424742503717,561.5543922015676,1323.8119041191405,3598.483419017057,3736.3998294641247,683.0615701718501,2757.635442827976,1282.2787319226545,1469.6108674583793,1028.6755046338546,6142.83419976066,17460.51886320722,16220.796393386156,1909.3063537944502,261.43669866800855,3094.201543889013,3393.593205193804,0.0
979,0,42.06,664.875701482592,374.90376220781457,1354.5397853292582,1128.376684534402,2313.4190828999035,1705.854273639126,2119.4620628545676,1247.4053053480118,4592.268699463079,698.6411483400275,5432.9265722398795,2691.7959769797767,3152.0529618080877,11.057827478030083,1931.2944296332232,2945.6938999974113,1973.2760919417706,2729.465241512462,2307.325590015727,1535.5260444628293,1618.966595725751,4462.299844794768,1558.6754595812936,4201.119812633983,1279.1408744215994,2608.1542208242968,1484.233836167356,1087.4924463535099,1092.4833875593629,2337.236279231359,3893.502222823733,0.0,2050.0180361724583,1.569285415368535,2465.37642523573,1340.9432604558135,2418.2331603488656,3356.035754777237,700.4228577472943,2081.158004476064,2805.4355349652105,2051.4338445765816,3184.7731869608924,834.5166477832045,2985.5498280308443,338.45054538096355,836.7089334086622,1820.369556614316,363.3571071406996,152.32979981822692,0.0,3249.760365688283,333.65943985377675,4790.114943556229,1418.1325818725365,795.1436308865982,2595.6205784572985
980,0,42.16,1654.3628658260793,4294.400480156481,4098.590942031065,553.5914688499792,876.7165709788472,387.7617968408954,0.0,2506.828090095213,1767.315701761332,4841.5761346397085,2730.4674620996725,2432.7226276001998,1486.5131865388992,0.0,136.66374896545224,2244.062452421936,1122.6125125197598,1890.1273985556293,3222.7893844364007,306.1943863391554,2704.544955445607,1968.6224870476208,1840.0171790182048,1171.9927772153267,647.8894899736406,825.5641927220047,2884.250408793457,54.97397561041215,1371.1672941309496,3332.709880026447,1272.3944235024353,991.2826943620636,2244.2991708010827,886.2693175023015,0.0,685.7538811836238,1314.7121172445363,731.1490348203234,1704.9093235985501,291.9402848046694,612.059005988343,351.7866645023211,0.0,832.366066918402,601.0677023190527,47.86485847138761,13.697053202278314,0.0,184.28599954330383,0.0,122.5834319296975,0.0,0.0,510.5940807015602,315.6969470228515,0.0,1078.3762946946192
981,0,42.16,2148.6988898893296,0.0,320.5318779727573,87.29648706956137,1088.2347234472236,424.7697168377169,2075.7471561989137,778.4370843659898,3725.2574386985084,490.20615878279006,469.3156606394004,131.6855234603207,938.184193288982,1517.036131817516,1318.330000013548,54.4233777391718,146.88393951147938,0.0,381.95053649488864,5743.891107510955,777.16644337387,223.2517860435234,0.0,1252.8928121017764,0.0,682.7749531401347,0.0,748.4232854574457,150.41855686618726,0.0,1347.2581432824752,698.6361260960498,0.0,0.0,1148.0505600029226,365.8983260183055,871.854000886987,751.7236888480646,199.0566237336908,1699.4774772542567,421.99382290712026,600.0384657782047,1582.5709360969042,355.15120552951896,0.0,220.7610595996363,51.97787154863872,1142.7790908069874,242.60577365402455,0.0,271.7959446038331,801.8233777129329,1587.3778884694345,298.3628314847371,28.25369731547989,63.49739907713696,682.8983912098389
982,0,42.16,0.0,0.0,0.0,0.0,0.0,0.0,36.086790562320346,0.2254165405799691,620.88042592319,681.8366193938681,741.260983998835,0.0,1104.1517126102642,0.10955446902573968,246.77341037718688,600.9845910242601,998.528171018389,1262.8899439031682,7.5775739084285485,0.0,5.241512981271663,10.739654677521882,29.520417807103854,2.553652269021996,1613.223154870764,0.0,0.0,2400.785050430873,202.74694704671643,484.16279180171097,0.0,2.526676008629155,1.5813849958870845,0.0,17.114060184552475,33.789622508557954,0.0,0.0,482.35906248842133,690.2563317866679,0.0,75.30634058400949,3.2604829225211533,250.59769404034458,4.648143882714705,8.915347578600787,3.7494423094009024,579.6147108658456,375.48650404149566,4248.129048824801,226.6681254458583,254.42450900777092,5.252213052262408,0.0,0.0,611.6340084929362,744.106533263072
983,0,42.25,331.27596446651364,313.32689239673135,3.405124939278631,1959.7642920113606,3723.00120731424,0.0,1396.9769516007284,1301.1899445986721,2825.0043940974,1300.4998359209444,7348.07066371284,1802.0251763801627,1322.1803613019506,0.0,1118.9504143619279,5803.466750097536,1584.2685079208725,0.0,2302.299283890373,1014.1658836856864,1993.7005768150884,1395.8282179981925,9273.392498526677,4938.5540788347025,1433.6675134855914,3022.5124245839806,2571.1072510337813,5854.538901476424,5225.659250010081,4075.9024776497827,6639.282908838632,8961.205741755259,1621.0585503735053,5558.435705265271,7931.908638280615,4210.82330720699,2845.894761019032,1410.7791185201652,3078.1204093902998,7949.6640194865395,2964.6368532586525,6025.89930709605,9560.449099932137,3737.393802953493,7662.458057755555,3302.8783841160357,5956.544795755309,3799.583129139911,449.572126134563,7668.950010729725,10075.759347211168,11636.090733768408,3983.8595455366803,8012.032259515413,3844.457072583933,4666.739505145616,1407.2381691494531
984,0,42.25,0.0,87.79672226872509,0.0,347.8954468808201,3212.387901030452,10225.220813943431,54.57831156952314,25.19483843587285,247.92600137897503,937.4818656466944,0.0,1349.6530562919475,3503.758802185741,6732.2296028199535,0.0,5804.7469629440775,0.0,1581.1567985845456,1112.5070441591793,1034.0077718666184,904.3882004716381,703.8026750581406,2310.380529030353,0.0,3215.1838887920567,0.0,237.22725919530205,280.8469990473519,0.0,707.5516887249228,2998.108104407113,1663.2464495138904,870.5257236691629,170.003253948881,0.0,733.9566964439502,2263.994407076822,1722.4577078986242,614.4817264831224,126.94688902203409,0.0,1276.940577127803,960.5560187312371,2444.269758684669,1867.3030719777487,1153.809743951311,1325.106153475717,0.0,438.5302263860515,1582.0118487293305,2485.948463271417,3461.489544426341,314.1263924375343,645.146114840775,492.04907900569793,992.5532591423012,2518.906420567782
985,0,42.25,561.7697586202901,0.0,1376.819865897113,50.644863240243346,417.9693913013221,3.3642365556088083,25.388301376734773,56.63015693156496,0.0,0.0,92.82164274151155,743.6313495598366,0.0,13.90637077097501,304.95800856263185,195.80207614800054,455.6409365211528,10733.913654357231,0.0,0.0,0.0,0.0,51.886941924977144,512.7504915815999,0.0,0.0,0.0,11.018911890064995,0.0,0.0,40.08895068350096,293.6816625141651,50.772612577078846,5.129611555716796,0.0,0.0,1220.449972104627,0.0,1.0799460547249329,10.731583364893597,597.9190280386496,549.1610583640079,16.377413295997883,310.92290167670336,91.93514967694028,821.6068707290171,205.87317739968685,445.7716341684193,31.89906979273693,0.0,0.0,0.0,692.1111707071242,0.0,38.39346402797012,0.0,19.35961880412838
986,0,42.40,8414.244488047008,1930.1666239749347,4953.943609077332,5540.268094978387,1398.710572612135,3563.0820463605874,3753.2010045274933,2901.2458311290056,11192.248745252136,1544.6063970860152,15671.97600528438,25069.642561487704,0.0,4441.466297144797,3786.3588887705605,4206.212792169645,10271.219099327509,16221.371505048914,1630.7478788482692,6956.0751684266625,9422.66377217088,8426.517938063253,30867.20054412095,2032.5686568155936,5089.0763720121995,5239.256970368102,6419.123909584061,5167.821720474876,3090.080762186425,7856.872042837613,27178.267059772803,2523.7956221796085,0.0,38095.06979094695,2373.018945991473,3722.8825102969904,15544.628659830181,14143.76982484911,4099.877179449702,2934.858330118896,125.17388933458584,1315.5047682450909,5054.382262487565,6154.736460604674,42070.08477695347,4064.3072054404174,1848.6853160348955,6454.569998853422,73.40102713444634,8100.200005824701,7777.273086535429,5776.395201700882,18290.37613496907,787.4371896448438,42279.271063822605,56508.87437075894,5863.600145047572
987,0,42.40,0.0,2760.38442784055,1089.2356390943942,179.9527772545463,908.8637328620987,1779.674062205054,481.6396945774794,8298.132606635982,872.8389338050562,8990.488368995184,0.0,3109.3262703923656,6888.660756018499,2807.304503834453,8521.580186317993,5198.164769766407,5513.062372515003,5729.929723197192,141.94467076668187,10264.914958445486,9940.92242794638,4388.176046268319,12985.942413982768,7683.34914811256,2200.2888130026017,3610.772709193907,4223.125912040165,10128.156595691704,24232.344773499633,0.0,15201.530504098568,2016.204699721564,20494.088369329333,8995.50518270059,28372.552988624422,12710.442448329053,7362.740892866995,2932.4915047121053,16658.224504842856,6686.003699298661,18326.0227619657,15952.634647038149,8177.5070979375305,8551.723505514898,2097.979105100407,6936.629937079767,6209.637652983935,8201.299642371856,0.0,2960.394943830275,4133.933651964469,8540.436412958083,6442.574562597727,18404.61942270357,748.189790157552,4384.136674258219,0.0
988,0,42.40,18080.312033679027,74.50643385513642,0.0,21.561186661260557,13.530523716111519,30.198485753523588,0.0,0.0,0.0,0.0,848.9898822533847,12.613693196842528,2575.4730855639027,66.0587362519033,0.0,0.0,22488.74470898729,825.0106938234533,6397.801724673054,0.0,30.104863805077372,74.37550563925213,1758.4607811130802,7109.738203817572,246.53091736563863,58.806526291259964,479.98795747009234,0.0,0.0,21486.594222361,35.92801665252981,6012.14873993659,9292.401760184277,517.089758092165,0.0,12473.98883929849,37805.58411831405,32028.471112123883,0.0,8931.06819971958,10121.636406314065,8516.031272530101,11304.230910000222,0.0,49.86164744060141,77.69268771344052,7160.308200059658,10.750131424627659,1598.9604632314824,0.0,0.0,0.0,40178.07016366191,11811.670316593814,70.21340337748616,0.0,18829.99618139071
989,0,42.54,3912.5770461342536,3362.83432461198,5101.42605395511,7857.45421376816,10367.46073853604,12756.3625175905,6153.939068390122,5435.570610068692,8497.870960595837,7383.674647852386,9283.414126487729,9716.801294968276,13352.994636152462,11217.818104014843,8623.128366319783,24119.397319430023,9492.298990284564,11884.564889897829,16124.518934544705,11386.799999062358,10458.032434570003,15028.094494246629,0.0,26829.91187195311,17330.95450922003,20722.225249312083,17322.19449482634,18738.4222372238,26718.75548238,19169.939938575568,16967.306541880993,14664.041474773638,17026.698976548192,17341.24638058492,36246.244472447215,14899.645547192174,22541.934611269746,20229.178847859104,22626.86572293207,33591.83694088811,16830.121266065573,37060.23454267509,29175.79531282636,30794.549278763978,24520.869069564083,23223.38380861617,27756.8365455004,25154.07124821001,0.0,21386.271402934668,24142.68806802871,25064.665484872992,24301.795823925382,30600.942431813302,13263.860935805269,23198.66036549117,5112.255483361953
990,0,42.54,92.76620985708742,0.0,38.659782200944534,0.0,762.3946339278335,0.0,517.4377695028086,93.78224394333328,9077.096329513277,4273.094637312994,15854.120276643083,0.0,445.4120238198146,0.0,886.0842213627568,0.0,65.22488506536239,2348.7876121650797,73.16879895605194,759.0122859032471,0.0,7475.325277600504,33360.253035116184,175.18132664757997,0.0,0.0,13.610490046061539,392.3433739673504,306.82712609321203,819.5584436882605,0.0,158.82694420829716,1078.0649081859365,140.4700559446567,86.59165882771742,1291.8805692340138,649.4854555081203,439.2521209887163,16.879307432311155,103.67052691599324,630.4905732110337,278.29491944240027,0.0,0.0,653.3357709622071,7.095227254130852,165.75498296239738,30.10901062172968,549.8428592281068,0.0,306.5684470478508,273.22529643283985,468.32381147233076,14.142426685733323,10.988802647444816,102.64839986317766,313.83125908742795
991,0,42.60,1928.3444558035133,3127.8271605500786,4200.610047328869,981.659971326386,4214.923563752725,3824.5952977907973,2093.631694573824,5735.506851182979,576.1568502853207,6677.1401549661405,1693.6561370714599,6723.620164838709,6604.940563882396,0.0,7096.364221618129,4851.908945059323,4733.869669609083,9065.827848203033,4858.883739041688,7845.771482125001,8599.834241047269,5963.59647417934,6643.130418394288,9690.27231404142,5309.050833523813,6159.33487113291,14649.396534968468,6695.32036389144,8405.569842036377,1504.7483811176544,12513.372102018435,4059.939023708292,14544.140357869688,7789.056569981413,11021.268830285908,6872.180726500945,8764.818901848777,6833.873066504906,16154.211579801637,1841.3162759212933,11446.33224533104,6696.179269688134,4390.051432827259,3681.7818788640857,2863.6394842538684,10679.855355922386,3628.471401935594,4907.025223048702,212.46717252633331,1241.8359568466794,4058.9979722242188,8975.425439310176,4970.822177323109,8008.237558140952,2913.8248419540314,0.0,3455.841810216468
992,0,42.60,2992.928828455311,1315.8811902101072,2280.9912159749742,8717.39380674019,27.8259951556975,1442.1970394412149,2866.802522657517,1275.9628915399694,911.619852563974,2.4002929112617593,1182.135095592933,222.56034423087985,26.591783853513235,15605.790632541843,209.42264148991526,729.886223743149,0.0,846.9459190981955,1.8092873332246664,1520.103164693135,116.69817113804258,0.0,1624.4874111373465,0.0,22.793297525430926,336.1754993738276,0.0,368.93180386066354,0.0,492.84640526203714,0.0,4741.762539783679,0.0,283.26408808167275,1001.6222228081073,0.0,1823.6376734753112,0.0,0.0,126.13138438824531,62.083549930436114,0.0,0.0,287.19301857137987,0.0,0.0,0.0,0.0,629.6440869824347,521.1339446350587,28792.93305265041,6892.570072319785,0.0,265.6901823122007,0.0,839.4186608987525,3517.7399210410113
993,0,42.60,122.5085466333029,0.0,0.0,380.54621247191085,0.0,687.6840875419114,164.24448985713548,0.0,15.866290884931582,19.520044044028964,30.894775758843547,21.383179895330397,0.0,509.5866784390888,0.0,721.1747906441068,15.378999331179733,31.880428788041247,0.0,0.0,128.7146983789593,0.0,0.0,285.63779936664986,980.7145320936186,0.0,0.0,193.6670053784047,0.0,24.91138650896514,484.7856370210748,4.297130769722951,0.0,25.875584045430564,0.0,0.0,51.17667466354632,42.50368170588572,0.0,0.0,0.0,6.719272874958704,1.9761184099034568,0.0,11.563607531600653,0.0,31.86701574514972,0.0,0.0,10.657578163804256,414.5676544853795,165.07522869078562,53.107023852765636,7.180423999616791,16749.44967755753,23294.46384080762,116.89265928677892
994,0,42.71,1177.0445747784222,13042.641090753525,1396.0669918256644,1267.682540072617,751.6724232634067,1153.2210353805767,1393.1223076724334,507.54347097716453,1943.651938296798,1554.3309921984849,1250.7693417701582,4403.290434502233,2115.93052210019,1117.3881362621614,970.5234103484906,1047.6154056057358,2238.677453846543,3192.5433739187633,46918.66391609186,1233.5140529870012,1853.1682884136223,1861.0895523368924,12310.726288724685,443.0279759132299,3309.6038443369703,318.98828728792614,1308.2948578525964,633.0130625775313,3216.266304292325,495.0419370123888,702.5765070461026,1105.943361133926,901.3298412124658,8756.31740174231,5550.671933235632,946.1156849615193,1419.376582934928,871.2277118567961,867.7761547605991,144472.22569931165,585.6827583296993,996.4945414283484,114199.66449130588,933.7744141576884,11213.834203789875,472.89319268546507,724.2997665547359,1219.9935625103897,622.0656961278205,2728.6630608959954,1161.5691262100725,2322.4594788641925,1709.223284461239,290.2945791521278,6986.3441876828965,10750.677334945818,3442.476218588917
995,0,42.79,2199.2414921303443,1602.1074649867194,2446.0344073773263,0.0,1464.155422496577,2279.972775378256,510.7148755921004,2199.787137735148,2375.962371470031,2677.2890319467056,4867.285900336189,2598.175701863348,2933.09812581931,0.0,2384.8956039003865,2973.228312157299,1330.7307419478127,1591.6885126140241,948.1274362700227,1350.884278911818,2205.652894793018,3261.4124587794286,2481.008555584508,2811.668198024748,2361.605954934413,2612.174830518621,1781.3396168762165,4006.5920104150423,6253.426383522636,5724.166950954099,5844.1657006509595,0.0,2988.202038372049,1830.9827906292428,2739.417602611031,1210.6526977754268,4154.056950454162,2837.662416807368,3763.423195598916,426.0665292029122,1929.2302934237912,4837.459946641489,1046.7915591174299,4081.877380845764,663.8229943528921,625.7734642747131,1396.223757019414,3419.2903723368822,517.9329773581256,2344.31960720757,48.22385476302206,0.0,3931.5633085192076,3836.2686619341625,1024.6000671259292,1066.200507551034,1196.235737384606
996,0,42.79,2299.712593784679,704.1202215420977,736.9552883179097,4920.290249888575,473.911014235072,0.0,5196.560842153246,0.0,2070.5046437285587,705.0290567265845,0.0,2182.3715723532046,629.0669550831033,8964.094391015873,0.0,833.4322328661133,1429.3916013154806,1212.5337393711227,0.0,3012.89043122124,59.74967130135644,306.42526085044636,0.0,41.73545931098745,1121.7721421076042,486.4518757267922,243.7238691041403,2806.0973528345703,0.0,0.0,0.0,0.0,185.9751995884773,1277.0449200378544,1639.652732200005,102.82121452151613,0.0,839.5127456909814,328.603606467178,76.39087069244786,339.6472627102325,164.18080687195453,264.3112265269087,0.0,96.28117886235492,853.3321464649961,1.052704893697738,87.60462335463836,0.0,665.7444377160623,283.3811866836008,0.0,0.0,186.65533924451182,185.9520459500613,352.60273355736064,2504.915465664064
997,0,42.79,107.79249240836168,2437.9431044209023,0.0,496.2936085315827,1447.0141130483096,0.0,0.0,480.03652402529633,548.9934188073996,242.4358506896441,0.0,0.0,2180.6307284569975,0.0,1570.6688253053305,90.68490708954937,208.89719782394104,0.0,35.62015886731571,0.0,0.0,106.96540001919108,0.0,181.1039105648132,0.0,99.93596945742836,235.96192543417786,0.0,175.91214761400627,196.5251148470709,0.0,0.0,0.0,0.0,0.0,863.1847255714749,150.2947614507806,0.0,32.271497894887226,0.0,0.0,0.0,0.0,1035.4842546301368,39.01389061567068,1018.1429208510955,0.0,526.9007410812021,100.1382088005896,0.0,8465.84342043921,12986.489381570484,0.0,114.05062941988291,343.92459649629814,0.0,1032.8183972693919
998,0,42.79,682.8813533426983,0.0,368.96206850306197,387.5871644511259,0.0,0.0,491.3231701971203,0.0,955.6089254253917,207.06200667344345,199.76141904384548,0.0,0.0,0.0,0.0,473.54653926044585,0.0,431.7119854323207,0.0,141.53300373524877,541.6344831856035,351.2961162221718,268.58933602899066,199.163523440118,1276.3665221359215,61.261338080492976,1001.738778788308,208.6814358273056,0.0,234.97469149780707,0.0,10790.692679982758,0.0,690.1108493709824,357.22027725843736,0.0,0.0,474.8342245318755,0.0,55.006833876441014,0.0,0.0,93.70814497860441,0.0,5.336977630617174,0.0,149.7384028353526,683.5048719128042,187.31675658081008,0.0,2542.666562666334,211.81097520485162,0.0,0.0,0.0,361.216183881861,0.0
999,0,42.95,3539.515654266287,10965.079946589058,690.0857966002333,24871.96218356988,196.51936720252036,755.0032157043825,5996.217669851033,137.62966939353706,584.9741817595187,277.0025282537877,134.447299819026,5888.759961429821,54.27252846907039,11992.615834012073,131.7625299514062,383.49439989768035,74.48029520871451,603.8620067766052,338.25082583360813,5500.083936919912,184.0465630168484,144.3627964894459,2505.264712929601,38.52468314032188,843.6745688340297,760.6842199108769,81.84996072279057,1312.6012438298899,38807.104618858284,648.5318300569231,313.011460354145,129620.9189728958,228.35645415775286,5049.015437787872,11459.043313046226,78.28555146263464,434.4071319366246,90.32737508414385,0.0,139.04833169497152,50.74852462501792,0.0,91.74923888119707,90.44170713324144,2395.1238356017748,200.43626850968815,1029.0463553392274,686.1958741624936,16.891148697115952,12298.232550907123,389949.6577720589,695096.4298785336,69.3949972665561,5428.755871112803,1728.1871002203893,1680.6106470926113,2752.2872316961684
1000,0,42.95,1673.2510916633128,3272.0908057818733,0.0,0.0,187.4298603876344,347.40804873759805,1999.3002819573167,110.76133121612229,114.33091233913841,123.90013828209564,120.01398966689037,3032.8531604883674,204.59884419613837,7207.837613969013,81.50015193392319,1166.2174418212705,442.96381472200187,312.4816194781011,161.2272738686987,1601.2788220908494,192.76240059589543,136.56472745546807,1729.8516447604184,32.09509475912833,658.5384010471521,372.7023568784088,175.67545991894946,2070.1028447733324,311.4180893711335,0.0,344.2908257905003,600729.9528868161,219.68980226041282,2068.3911239920867,2614.2783886152138,142.13956308202714,863.2838187449437,65.71465694862978,518.5763339419468,207.00905543130264,47.33314324720255,405.10628108936976,147.8881686907372,288.28674488752836,634.4617407028031,184.30846176803544,0.0,240.47966029589642,6.319992997956213,2771.0739583427057,14917.686227507353,9570.299278765744,53.714610760206156,1122.4862168412212,802.0752528465164,918.8342083991157,1520.0435888997379
1001,0,43.00,652.0101792995392,431.58976003454575,3584.8146680052587,1299.7318222500078,3098.630049236829,8912.863407595261,1961.410711551519,2729.380621603033,6288.005794086967,3997.076444049797,8043.202985064834,3877.0205117717987,3999.4708469225466,2454.844846524766,3750.611262687624,15729.253828591967,2346.941022979798,2781.8402998127776,530.4163174242252,3575.9814480414893,4597.297600662627,7456.209638889512,9185.373009939283,34226.98285511049,4010.778338338581,6202.688888545241,13202.420969135974,4538.541941004225,5927.42865988344,8806.163322879775,3955.135186532184,2414.233907641081,8422.33014570396,6900.628013068147,8611.035878425146,7071.286229402312,4315.9709129805815,5474.022768293279,17401.133410432732,2092.6805026370553,8273.499522725153,51853.862869320525,1733.8901257643756,18648.71431811629,8618.713992397925,16514.203638465224,9739.986276646052,7105.058313824128,16.38278552540324,4641.650492423,0.0,27.68722320112101,6672.332007986188,9273.342832285598,6027.161959670507,9140.99375311484,1951.506054115905
1002,0,43.00,507.95187527853415,1457.8808659011997,325.16970613514036,8.405527504974325,15.83803698167164,0.0,0.0,5.073065488164763,0.0,12.536293980440178,11.638534504310634,1451.6644588833576,9.190110906422694,16.688584843340458,8.05301793946463,11.199912593819079,18.362619229771827,461.9545166483229,2.7255548773494525,16.066176223277367,0.4502637028280518,172.3419336196772,13.665102077353401,0.0,626.6679911191274,19.20010974697497,229.50926456659016,549.726261261377,2212.6487754614104,6.006582882994622,10.943813761521026,289.3992251137683,4.0881254340328805,8.21485575136976,20.39000532199201,9.104389205867069,0.0,2.7926416032740815,33.44433959874279,13.620509379362488,2.2048706751986966,0.0,10.876687495403127,0.0,0.0,0.0,17.165870896380177,5.7212474569495475,0.0,183.7155248032895,12570.819850938627,12117.464454086621,5.264376281985743,8.919739674376661,306.3976175629443,0.0,10.763798692890477
