row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Wax_Ext_blank.mzXML Peak height,53_Wax_Brote_24_ 8mg_2.mzXML Peak height,45_Wax_Callo_52_9mg_2.mzXML Peak height,11_Wax_Callo_52_9mg_3.mzXML Peak height,13_Wax_Brote_50 _ 1mg_3.mzXML Peak height,29_Wax_Brote_25_ 3 mg_3.mzXML Peak height,37_Wax_Brote_27_8 mg_1.mzXML Peak height,46_Wax_Brote_33_4mg_3.mzXML Peak height,10_Wax_QC.mzXML Peak height,20_Wax_Brote_6_6mg_1.mzXML Peak height,62_Wax_Callo_56_2mg_1.mzXML Peak height,18_Wax_Brote_6_6mg_2.mzXML Peak height,52_Wax_Brote_14_5mg_3.mzXML Peak height,40_Wax_Brote_6_6mg_2.mzXML Peak height,42_Wax_Callo_56_2mg_2.mzXML Peak height,14_Wax_Brote_44_2 mg_2.mzXML Peak height,12_Wax_Brote_14_5mg_1.mzXML Peak height,55_Wax_QC.mzXML Peak height,23_Wax_Brote_50 _ 1mg_2.mzXML Peak height,9_Wax_QC.mzXML Peak height,57_Wax_Brote_27_8 mg_3.mzXML Peak height,34_Wax_Brote_14_5mg_2.mzXML Peak height,54_Wax_Brote_44_2 mg_1.mzXML Peak height,43_Wax_Brote_33_5 mg_2.mzXML Peak height,63_Wax_Brote_6_8mg_2.mzXML Peak height,59_Wax_Callo_40_2mg_2.mzXML Peak height,17_Wax_Brote_33_5 mg_3.mzXML Peak height,47_Wax_Brote_12_5mg_1.mzXML Peak height,27_Wax_Brote_12_5mg_2.mzXML Peak height,21_Wax_QC.mzXML Peak height,15_Wax_Brote_76_08mg_1.mzXML Peak height,65_Wax_QC.mzXML Peak height,25_Wax_Brote_44_2 mg_3.mzXML Peak height,26_Wax_Brote_6_8mg_1.mzXML Peak height,58_Wax_Brote_22_3mg_1.mzXML Peak height,39_Wax_Callo_52_9mg_1.mzXML Peak height,35_Wax_Brote_76_08mg_3.mzXML Peak height,16_Wax_Brote_25_ 3 mg_1.mzXML Peak height,31_Wax_Brote_22_3mg_3.mzXML Peak height,51_Wax_Brote_33_5 mg_1.mzXML Peak height,28_Wax_Brote_24_ 8mg_3.mzXML Peak height,30_Wax_Brote_33_4mg_2.mzXML Peak height,38_Wax_Callo_40_2mg_3.mzXML Peak height,48_Wax_Brote_6_8mg_3.mzXML Peak height,60_Wax_Brote_50 _ 1mg_1.mzXML Peak height,61_Wax_Callo_56_2mg_3.mzXML Peak height,36_Wax_Callo_40_2mg_1.mzXML Peak height,22_Wax_Brote_76_08mg_2.mzXML Peak height,44_Wax_QC.mzXML Peak height,66_Wax_QC.mzXML Peak height,50_Wax_Brote_24_ 8mg_1.mzXML Peak height,49_Wax_Brote_27_8 mg_2.mzXML Peak height,24_Wax_Brote_33_4mg_1.mzXML Peak height,32_Wax_QC.mzXML Peak height,19_Wax_Brote_22_3mg_2.mzXML Peak height,64_Wax_Brote_25_ 3 mg_2.mzXML Peak height,41_Wax_Brote_12_5mg_3.mzXML Peak height,
1307,57.04279951593448,23.46,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.1309,0,0,0,0,0,0,0,0,1753.0349,0,0,0,0,3184.6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1309,57.04793360754023,23.464,,,,,,,,,,,0,2118.0,0,0,0,0,0,0,0,0,3684.593,0,0,5132.4575,0,0,0,5094.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693.007,0,0,0,0,0,0,0,0,0,0,0,0,
1311,57.047831209350925,23.465002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.654,0,2296.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745.8894,0,0,0,0,0,
1312,57.04843125893951,23.465002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054.4255,2122.6958,0,0,0,0,0,0,0,
1314,57.04872126352488,23.470001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4373.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504.3135,0,0,0,0,0,0,0,4352.486,0,0,0,
1315,57.04874573464063,23.470554,,,,,,,,,,,0,0,4893.269,0,0,0,4343.735,4602.89,0,0,0,0,0,0,4163.934,0,0,0,0,0,0,0,0,4238.7314,0,0,0,0,0,0,0,0,0,0,0,0,4208.84,0,0,0,0,5430.3086,5389.5366,0,0,0,4094.2834,0,0,0,0,0,0,0,0,0,0,
1316,57.047651968538624,23.473333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9809.246,0,0,0,0,0,0,0,0,10251.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10279.483,
1317,55.03756529937783,23.477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230.0,0,0,0,0,0,0,0,0,0,0,0,1875.0,0,0,0,0,0,0,0,0,0,3043.4355,0,0,0,0,0,0,1890.0,0,0,2355.1367,0,0,0,0,0,0,
1320,57.05117358297135,23.481667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273.8513,0,0,0,0,0,3718.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1321,57.049769107869324,23.4825,,,,,,,,,,,0,0,0,0,0,6869.1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8080.2764,0,0,0,0,7547.456,0,6330.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1322,57.04979001711788,23.483332,,,,,,,,,,,0,0,0,0,2259.989,0,0,0,0,0,0,0,0,0,0,2275.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.0557,0,0,0,0,
1323,57.05236283099447,23.483332,,,,,,,,,,,0,0,0,0,0,0,0,0,2886.4268,0,0,4013.4702,0,0,0,0,0,0,0,2991.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1335,54.0350937502009,23.580555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,671.0,629.0,0,0,0,0,0,0,0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.0,0,0,550.5542,753.3636,0,0,546.0491,0,0,0,0,0,0,606.751,0,0,1080.5746,
1336,55.04225711277628,23.583752,,,,,,,,,,,0,0,0,0,0,1727.6099,0,0,0,1558.0,0,0,0,0,1684.6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644.6458,0,0,0,0,0,0,0,0,
1350,125.9944865743073,23.646667,,,,,,,,,,,0,0,0,0,0,956.05396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317.9916,0,0,0,1190.2728,
1354,55.04672216087155,23.658333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259.0,0,1315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.0416,0,0,0,0,0,0,0,
1357,73.0451616808407,23.671667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817.327,0,0,0,0,0,2180.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1358,73.04789096532717,23.672499,,,,,,,,,,,0,6927.5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572.8145,0,0,0,0,4464.676,0,0,0,0,8985.493,0,0,0,0,0,0,
1362,97.01175481900907,23.686174,,,,,,,,,,,0,0,0,0,0,0,9146.163,5505.5747,4744.6406,0,0,0,8662.3,0,0,4459.025,10844.963,0,0,0,0,0,0,0,0,0,0,6329.1343,0,0,3978.9358,0,0,0,0,0,5422.444,0,0,3940.1313,0,8916.646,4900.939,0,0,0,4462.354,0,0,0,0,4698.398,8349.215,6945.8794,0,0,8007.3853,
1363,97.00555656002247,23.687498,,,,,,,,,,,0,0,0,0,0,22727.967,0,0,0,23407.834,0,22206.28,0,13698.474,0,0,0,0,0,0,0,22564.367,0,10011.574,0,0,11949.515,0,0,0,0,0,0,34514.805,0,0,0,16995.686,13290.365,0,0,0,0,20741.812,0,0,0,0,0,0,0,0,0,0,13730.052,0,0,
1364,97.01068819227307,23.6875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808.1323,0,0,0,0,0,0,0,0,8942.286,6207.401,0,0,5561.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137.593,5034.918,0,0,0,0,0,0,0,0,
1370,73.04706522203772,23.719,,,,,,,,,,,0,0,0,0,2570.5151,0,0,0,0,0,0,0,1770.5365,0,0,2386.085,0,0,0,0,0,0,0,0,0,2029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420.0,0,0,0,0,
1371,73.0480562512017,23.721003,,,,,,,,,,,0,0,0,0,0,0,2502.0,0,0,3540.5493,0,2345.4993,0,2244.9329,0,0,0,0,0,0,0,0,2164.0,4175.0,2641.0,0,3451.0,0,0,4235.0513,0,3968.0,0,0,0,0,0,2128.34,0,0,0,0,0,2382.9456,0,0,0,0,3158.0508,4037.0,0,0,0,4421.056,0,0,0,
1375,57.050502856334425,23.730625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3152.0,0,0,0,3174.196,0,0,0,0,2291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.0,0,3229.1685,0,3893.0,0,3308.2163,0,0,0,1383.0,0,0,0,0,0,0,
1377,150.00307304051955,23.762451,,,,,,,,,,,0,3725.4092,4351.215,2243.0,1313.0,3480.534,4683.415,8526.061,0,5407.3447,0,5298.592,4565.971,6014.1997,0,4427.726,2956.0,0,1687.0,0,5854.4683,3963.8228,8501.898,4070.0,3129.195,3135.0,2263.8186,6620.612,5004.598,2854.0,4340.973,7196.1323,5839.0,1729.6417,3717.923,4444.0,5845.776,2429.0981,2562.9434,0,0,6610.3125,0,2670.1924,0,1186.4573,0,4244.647,4001.0195,5315.674,0,4960.38,6106.0864,3330.5984,1792.7227,6374.4785,6226.693,
1378,150.00204368183722,23.763334,,,,,,,,,,,0,0,0,0,0,0,0,0,2323.7117,0,0,0,0,0,0,0,0,5144.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1381,125.99530601834311,23.78,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.79254,0,0,0,0,0,0,928.0831,0,0,0,910.64044,0,0,0,0,0,0,0,0,0,0,
1391,137.01373201817538,23.803335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.1729,0,0,0,0,0,0,0,0,1265.0349,0,0,0,0,0,0,0,0,
1398,125.99707975457518,23.813332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.6046,0,0,0,0,0,0,0,0,0,1300.0898,0,0,0,760.71387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1411,55.0448773949215,23.875,,,,,,,,,,,0,0,0,1528.1,0,0,0,0,0,1625.0,0,0,0,0,0,0,0,0,1953.0,1676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1426,57.0542055529571,23.899286,,,,,,,,,,,0,0,0,0,1518.0,1232.4728,1044.4166,0,0,0,0,0,0,0,0,1279.0,0,0,0,0,0,0,0,1061.0,0,0,0,0,0,0,1374.0,0,0,0,0,0,1205.0,0,0,0,1204.0,1235.279,1073.4357,0,0,0,1230.0,1190.0,0,0,0,0,0,0,1177.0,0,1649.9275,
1428,57.054761601238454,23.901667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.2092,0,0,0,2113.498,0,0,0,0,0,0,0,0,0,892.1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1435,55.038596946982686,23.92,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.6793,0,0,0,0,0,0,0,0,0,0,1700.0,0,0,0,0,
1439,55.036099558883556,23.92625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726.0,0,0,1302.8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.0,0,0,0,0,0,1080.774,0,0,0,0,0,0,0,
1449,68.01815476192112,23.939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1431.0,1067.5515,0,0,0,0,0,0,0,0,0,0,0,900.0,0,0,0,0,0,0,0,1497.6156,0,0,0,0,0,1128.9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1456,125.9965790219082,23.948,,,,,,,,,,,0,0,0,0,0,0,0,0,900.0,0,0,0,0,0,0,0,859.02435,0,0,0,0,0,0,0,0,0,0,0,0,0,983.0,0,0,0,0,852.67847,0,0,0,0,0,0,0,0,0,0,0,882.6696,0,0,0,0,0,0,0,0,0,
1458,83.03713821600846,23.956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,801.0,0,796.1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.0,0,0,0,0,0,761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182.5922,0,0,0,
1472,55.04282492355474,23.99,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234.0,0,0,0,0,0,0,
1481,55.03736481211917,24.005835,,,,,,,,,,,0,0,0,0,0,0,0,1533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.8147,0,0,1328.2883,0,0,1468.233,0,0,0,1468.0,0,0,0,0,0,1609.0,0,0,0,0,
1482,55.04550612820045,24.006666,,,,,,,,,,,0,0,0,0,0,1721.7178,0,0,0,0,0,0,0,0,0,0,0,0,0,1534.0,0,0,0,0,0,0,0,0,2934.6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1485,55.03934279584837,24.012499,,,,,,,,,,,0,0,0,0,1752.5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717.8727,0,0,1323.8267,1750.9346,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.0,0,0,0,0,0,0,1043.0845,0,0,
1510,55.03832571509698,24.062143,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773.0393,1463.6825,0,0,0,0,0,0,0,0,0,1729.0,0,0,0,0,0,1483.2782,0,1603.0,0,0,0,0,0,1744.23,0,0,0,0,0,0,0,1228.3542,0,0,0,0,0,
1523,97.02126557131096,24.099283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.0,0,0,710.0,0,1055.7319,0,0,0,0,700.76294,0,0,0,0,782.0,910.0,0,0,0,0,
1526,125.99934444563826,24.109999,,,,,,,,,,,0,0,785.0,0,0,0,770.0,0,0,0,0,0,601.0,0,0,0,825.1035,0,0,0,0,0,0,0,0,0,0,0,1087.0,0,878.2853,0,0,1023.0,0,0,0,0,604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1545,69.02956630087378,24.171667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.81824,0,0,0,0,0,0,0,0,0,0,3327.0,0,725.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1549,84.0495775936359,24.185556,,,,,,,,,,,0,23045.322,10258.359,6682.347,0,0,0,0,0,0,0,0,0,0,0,16140.093,0,6737.7637,0,13794.694,0,10035.081,0,0,0,0,0,0,0,12084.013,13128.617,0,13438.121,0,0,15050.502,0,19097.648,0,0,0,0,8797.949,0,13105.789,0,9636.658,0,6473.7197,0,0,0,0,7437.6885,0,13009.429,0,
1551,84.0494725302051,24.192858,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6169.021,0,6579.2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7383.477,0,0,0,0,0,0,13951.104,0,0,0,0,0,0,0,8936.088,0,0,0,0,0,11007.685,0,0,0,0,10727.241,0,0,0,0,
1552,84.0498946897769,24.193335,,,,,,,,,,,0,0,0,0,39844.83,0,0,0,0,0,0,0,0,0,0,0,0,0,39397.055,0,0,0,0,0,0,0,0,52330.105,75817.19,0,0,0,0,0,0,0,0,0,0,0,41764.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61951.68,
1556,74.04996238497985,24.231249,,,,,,,,,,,0,0,0,0,0,19430.729,0,0,0,25723.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18900.883,0,0,0,0,0,0,0,0,0,0,0,0,19675.36,0,0,
1557,74.0495604127829,24.23192,,,,,,,,,,,0,0,0,0,14196.662,0,0,0,13336.555,0,0,0,0,0,0,13022.577,14440.237,0,11799.277,12069.26,0,0,0,0,0,0,14829.009,0,0,14123.076,10856.875,0,13734.216,0,0,0,0,13526.93,0,0,0,0,0,0,0,0,0,12257.712,0,0,0,0,14241.172,0,0,0,0,
1558,74.05000305175781,24.232777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129649.5,0,0,0,112833.836,115697.42,0,0,0,0,0,298563.22,0,0,140326.56,0,0,0,0,0,0,0,0,0,147768.06,97436.97,0,0,0,213602.8,0,0,0,0,0,149717.78,0,
1559,74.04970376380948,24.235992,,,,,,,,,,,37813.207,58492.305,42080.02,0,0,0,31051.979,43380.99,0,0,73559.66,26137.764,71531.164,56075.344,24337.451,0,0,63866.527,0,0,0,33803.832,97999.65,35678.49,0,0,0,49614.137,18893.898,0,0,0,0,24864.459,0,27178.76,26627.38,0,28290.283,64571.027,19774.16,0,24458.64,54935.504,0,0,22420.99,0,43419.04,0,67261.96,53227.414,0,25706.52,0,0,42520.47,
1560,125.99546979330978,24.2695,,,,,,,,,,,0,0,745.0,792.65106,813.86115,0,0,0,0,0,0,0,0,0,0,565.0557,0,0,831.0,0,0,0,0,0,0,0,0,0,0,730.72754,0,0,609.5661,0,0,866.0,0,0,0,0,0,0,0,0,0,0,0,0,620.0,0,0,0,0,625.4144,0,0,0,
1566,108.04444906811408,24.275833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1145.4586,0,0,0,0,0,0,586.7996,0,0,0,0,622.94824,0,0,708.4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.6648,1256.6948,0,0,0,0,0,0,0,0,0,0,0,
1568,108.04777011280876,24.285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.7842,0,0,0,0,0,0,0,0,0,698.0031,2107.3945,0,0,0,0,0,0,0,0,0,
1571,125.99440498686087,24.29625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.0,0,0,1220.1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.7895,
1607,82.04548083188273,24.355001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.2915,0,0,2405.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753.6196,0,0,0,0,0,0,0,
1610,82.04894863991359,24.36125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507.2654,0,0,0,5244.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023.9607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252.4,0,
1615,98.05908229588599,24.38231,,,,,,,,,,,0,0,2310.7183,0,0,0,0,0,2948.717,4319.0894,2381.8997,0,0,3217.788,4666.014,0,3035.3923,0,0,0,0,2266.0,0,0,0,0,0,0,0,3203.108,0,0,0,0,0,2837.0833,0,0,0,0,0,0,3285.2715,0,0,0,3309.7139,0,0,0,0,0,0,2544.4941,0,0,0,
1616,82.04764058739177,24.383333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3360.7312,0,0,0,0,2686.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1619,98.05610956792528,24.390001,,,,,,,,,,,0,4968.114,0,3103.0828,3885.5608,0,0,0,0,0,0,0,0,0,0,0,0,0,3852.2676,2932.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7281.7944,0,0,0,0,0,0,0,0,0,3764.6147,0,0,0,0,0,0,
1628,55.04247559000689,24.40833,,,,,,,,,,,0,0,0,0,0,0,0,1931.0,0,0,0,0,0,0,0,1281.1556,0,0,0,0,0,0,0,1803.0,0,0,1508.9231,3078.3489,0,0,0,0,1502.0088,0,0,0,0,1619.0588,0,0,0,0,0,2304.0,0,0,0,1545.6382,1894.0,0,0,0,1669.981,0,0,0,3132.1047,
1645,125.99718387846815,24.438334,,,,,,,,,,,0,0,0,0,0,0,730.59576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.2552,0,0,665.3963,0,0,0,718.0,0,0,0,691.75146,0,0,0,0,0,0,
1684,97.02509968934952,24.5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1645.0,0,0,0,1316.8842,0,0,0,0,0,0,0,0,0,990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1686,125.99365460329659,24.505001,,,,,,,,,,,0,658.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.0,0,0,628.0,0,0,0,0,0,0,574.0,1162.8337,0,0,0,0,0,0,0,0,0,0,671.0,0,0,0,0,0,
1689,57.05087594186421,24.513334,,,,,,,,,,,0,0,0,1866.8368,1838.4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.0,0,0,0,0,0,0,
1690,105.01525894647322,24.51333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.11945,0,0,0,0,0,0,0,
1696,57.05053235446578,24.52,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.0831,1319.3499,0,0,0,1790.1234,0,0,0,0,0,0,0,1457.0605,2147.4458,0,0,0,0,0,0,1420.9722,0,2007.0809,0,0,0,0,0,0,0,0,1084.0137,0,0,0,0,0,1468.4348,0,0,0,1818.9125,
1699,57.04999923706055,24.525,,,,,,,,,,,0,0,0,0,0,0,0,0,1786.2305,0,0,0,0,0,0,0,2669.0571,0,1592.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1700,57.052371861219164,24.525,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.3927,0,0,0,0,0,0,0,0,0,0,1367.7142,0,0,0,0,0,1389.8788,0,0,0,0,0,0,0,0,0,
1708,55.04543010258091,24.565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291.0,0,0,0,0,0,4856.993,7325.0,4676.6187,0,0,0,0,0,6005.0,0,0,0,0,0,0,2798.7112,0,0,0,0,0,0,0,0,0,0,0,0,4131.7046,0,0,0,0,0,
1709,55.046028842113536,24.573887,,,,,,,,,,,0,0,5879.193,0,0,0,0,0,0,0,0,0,5597.646,0,0,0,0,0,0,0,0,5416.3135,6182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580.783,0,0,4772.1084,0,5381.5723,5216.127,0,0,0,0,0,0,0,0,0,4032.8462,0,0,0,0,
1710,83.0452857338355,24.574167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8489.7705,0,0,0,0,0,0,0,0,23226.93,21987.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9750.772,0,0,0,7848.0635,0,0,0,0,0,0,0,22454.69,
1713,83.0441050408855,24.57654,,,,,,,,,,,0,0,0,0,7045.591,8725.505,0,5041.0,0,0,0,0,0,0,5591.0,0,0,0,0,4440.0,0,0,0,0,0,0,0,0,0,5852.0,0,0,4631.0,7018.0,0,5635.0,0,0,0,0,0,0,0,8859.126,0,0,5180.0,0,0,0,11863.912,0,0,0,0,8886.638,0,
1716,55.04450557491229,24.587498,,,,,,,,,,,0,0,0,0,0,0,0,0,4404.1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246.5771,0,0,0,3287.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558.9592,0,0,0,0,0,0,0,0,0,
1717,55.047507527382116,24.58875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3505.479,0,0,0,3692.3635,2671.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.4033,0,0,
